Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate,RowID,NormalizedLap
2024,Emilia Romagna Grand Prix,PIA,McLaren,35,2,13,HARD,80.913,4,42,25.1,48.8,462,2.01899999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,36,2,14,HARD,80.684,4,42,25.1,47,463,1.78999999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,37,2,15,HARD,80.587,4,42,25.1,45.2,464,1.693
2024,Emilia Romagna Grand Prix,PIA,McLaren,38,2,16,HARD,80.499,4,42,25.1,43.4,465,1.60499999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,39,2,17,HARD,80.801,4,42,25.1,41.6,466,1.907
2024,Emilia Romagna Grand Prix,PIA,McLaren,40,2,18,HARD,81.001,4,42,25.1,39.8,467,2.107
2024,Emilia Romagna Grand Prix,PIA,McLaren,41,2,19,HARD,80.966,4,42,25.1,38,468,2.07199999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,42,2,20,HARD,81.122,4,42,25.1,36.2,469,2.22799999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,43,2,21,HARD,81.333,4,42,25.1,34.4,470,2.43899999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,44,2,22,HARD,80.843,4,42,25.1,32.6,471,1.949
2024,Emilia Romagna Grand Prix,PIA,McLaren,45,2,23,HARD,80.888,4,42,25.1,30.8,472,1.994
2024,Emilia Romagna Grand Prix,PIA,McLaren,46,2,24,HARD,81.038,4,42,25.1,29,473,2.14399999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,47,2,25,HARD,81.485,4,42,25.1,27.2,474,2.59099999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,48,2,26,HARD,81.416,4,42,25.1,25.4,475,2.52199999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,49,2,27,HARD,81.309,4,42,25.1,23.6,476,2.41499999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,50,2,28,HARD,80.979,4,42,25.1,21.8,477,2.08499999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,51,2,29,HARD,81.203,4,42,25.1,20,478,2.309
2024,Emilia Romagna Grand Prix,PIA,McLaren,52,2,30,HARD,80.777,4,42,25.1,18.2,479,1.883
2024,Emilia Romagna Grand Prix,PIA,McLaren,53,2,31,HARD,80.699,4,42,25.1,16.4,480,1.80499999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,54,2,32,HARD,80.413,4,42,25.1,14.6,481,1.51899999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,55,2,33,HARD,80.394,4,42,25.1,12.8,482,1.5
2024,Emilia Romagna Grand Prix,PIA,McLaren,56,2,34,HARD,80.44,4,42,25.1,11,483,1.54599999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,57,2,35,HARD,80.602,4,42,25.1,9.2,484,1.708
2024,Emilia Romagna Grand Prix,PIA,McLaren,58,2,36,HARD,80.698,4,42,25.1,7.4,485,1.80399999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,59,2,37,HARD,80.288,4,42,25.1,5.6,486,1.39399999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,60,2,38,HARD,80.649,4,42,25.1,3.8,487,1.755
2024,Emilia Romagna Grand Prix,PIA,McLaren,61,2,39,HARD,80.982,4,42,25.1,2,488,2.08799999999999
2024,Emilia Romagna Grand Prix,PIA,McLaren,62,2,40,HARD,80.599,4,42,25.1,0.2,489,1.705
2024,Emilia Romagna Grand Prix,PIA,McLaren,63,2,41,HARD,80.8,4,42,25.1,0,490,1.90599999999999
2024,Hungarian Grand Prix,PIA,McLaren,2,1,2,MEDIUM,84.038,1,44.9,28.8,108.2,491,2.322
2024,Hungarian Grand Prix,PIA,McLaren,3,1,3,MEDIUM,84.401,1,44.9,28.8,106.4,492,2.685
2024,Hungarian Grand Prix,PIA,McLaren,4,1,4,MEDIUM,84.115,1,44.9,28.8,104.6,493,2.399
2024,Hungarian Grand Prix,PIA,McLaren,5,1,5,MEDIUM,83.796,1,44.9,28.8,102.8,494,2.08000000000001
2024,Hungarian Grand Prix,PIA,McLaren,6,1,6,MEDIUM,83.846,1,44.9,28.8,101,495,2.13000000000001
2024,Hungarian Grand Prix,PIA,McLaren,7,1,7,MEDIUM,84.11,1,44.9,28.8,99.2,496,2.39400000000001
2024,Hungarian Grand Prix,PIA,McLaren,8,1,8,MEDIUM,83.892,1,44.9,28.8,97.4,497,2.176
2024,Hungarian Grand Prix,PIA,McLaren,9,1,9,MEDIUM,84.206,1,44.9,28.8,95.6,498,2.49000000000001
2024,Hungarian Grand Prix,PIA,McLaren,10,1,10,MEDIUM,84.257,1,44.9,28.8,93.8,499,2.54100000000001
2024,Hungarian Grand Prix,PIA,McLaren,11,1,11,MEDIUM,84.062,1,44.9,28.8,92,500,2.346
2024,Hungarian Grand Prix,PIA,McLaren,12,1,12,MEDIUM,83.893,1,44.9,28.8,90.2,501,2.17700000000001
2024,Hungarian Grand Prix,PIA,McLaren,13,1,13,MEDIUM,83.887,1,44.9,28.8,88.4,502,2.17100000000001
2024,Hungarian Grand Prix,PIA,McLaren,14,1,14,MEDIUM,84.683,1,44.9,28.8,86.6,503,2.96700000000001
2024,Hungarian Grand Prix,PIA,McLaren,15,1,15,MEDIUM,84.299,1,44.9,28.8,84.8,504,2.58300000000001
2024,Hungarian Grand Prix,PIA,McLaren,16,1,16,MEDIUM,84.237,1,44.9,28.8,83,505,2.521
2024,Hungarian Grand Prix,PIA,McLaren,21,2,4,HARD,83.474,3,44.9,28.8,74,506,1.75800000000001
2024,Hungarian Grand Prix,PIA,McLaren,22,2,5,HARD,83.267,2,44.9,28.8,72.2,507,1.551
2024,Hungarian Grand Prix,PIA,McLaren,23,2,6,HARD,83.102,2,44.9,28.8,70.4,508,1.38600000000001
2024,Hungarian Grand Prix,PIA,McLaren,24,2,7,HARD,83.095,1,44.9,28.8,68.6,509,1.379
2024,Hungarian Grand Prix,PIA,McLaren,25,2,8,HARD,82.962,1,44.9,28.8,66.8,510,1.24600000000001
2024,Hungarian Grand Prix,PIA,McLaren,26,2,9,HARD,82.654,1,44.9,28.8,65,511,0.938000000000002
2024,Hungarian Grand Prix,PIA,McLaren,27,2,10,HARD,82.747,1,44.9,28.8,63.2,512,1.03100000000001
2024,Hungarian Grand Prix,PIA,McLaren,28,2,11,HARD,82.79,1,44.9,28.8,61.4,513,1.07400000000001
2024,Hungarian Grand Prix,PIA,McLaren,29,2,12,HARD,82.704,1,44.9,28.8,59.6,514,0.988
2024,Hungarian Grand Prix,PIA,McLaren,30,2,13,HARD,83.041,1,44.9,28.8,57.8,515,1.325
2024,Hungarian Grand Prix,PIA,McLaren,31,2,14,HARD,83.172,1,44.9,28.8,56,516,1.456
2024,Hungarian Grand Prix,PIA,McLaren,32,2,15,HARD,83.397,1,44.9,28.8,54.2,517,1.68100000000001
2024,Hungarian Grand Prix,PIA,McLaren,33,2,16,HARD,85.863,1,44.9,28.8,52.4,518,4.14700000000001
2024,Hungarian Grand Prix,PIA,McLaren,34,2,17,HARD,84.729,1,44.9,28.8,50.6,519,3.01300000000001
2024,Hungarian Grand Prix,PIA,McLaren,35,2,18,HARD,84.557,1,44.9,28.8,48.8,520,2.84100000000001
2024,Hungarian Grand Prix,PIA,McLaren,36,2,19,HARD,84.193,1,44.9,28.8,47,521,2.477
2024,Hungarian Grand Prix,PIA,McLaren,37,2,20,HARD,84.384,1,44.9,28.8,45.2,522,2.66800000000001
2024,Hungarian Grand Prix,PIA,McLaren,38,2,21,HARD,84.171,1,44.9,28.8,43.4,523,2.45500000000001
2024,Hungarian Grand Prix,PIA,McLaren,39,2,22,HARD,84.24,1,44.9,28.8,41.6,524,2.524
2024,Hungarian Grand Prix,PIA,McLaren,40,2,23,HARD,83.76,1,44.9,28.8,39.8,525,2.04400000000001
2024,Hungarian Grand Prix,PIA,McLaren,41,2,24,HARD,83.95,1,44.9,28.8,38,526,2.23400000000001
2024,Hungarian Grand Prix,PIA,McLaren,42,2,25,HARD,84.071,1,44.9,28.8,36.2,527,2.355
2024,Hungarian Grand Prix,PIA,McLaren,43,2,26,HARD,84.2,1,44.9,28.8,34.4,528,2.48400000000001
2024,Hungarian Grand Prix,PIA,McLaren,44,2,27,HARD,84.033,1,44.9,28.8,32.6,529,2.31700000000001
2024,Hungarian Grand Prix,PIA,McLaren,45,2,28,HARD,84.104,1,44.9,28.8,30.8,530,2.38800000000001
2024,Hungarian Grand Prix,PIA,McLaren,50,3,4,MEDIUM,81.863,2,44.9,28.8,21.8,531,0.147000000000006
2024,Hungarian Grand Prix,PIA,McLaren,51,3,5,MEDIUM,81.716,2,44.9,28.8,20,532,0
2024,Hungarian Grand Prix,PIA,McLaren,52,3,6,MEDIUM,81.861,2,44.9,28.8,18.2,533,0.14500000000001
2024,Hungarian Grand Prix,PIA,McLaren,53,3,7,MEDIUM,82.367,2,44.9,28.8,16.4,534,0.65100000000001
2024,Hungarian Grand Prix,PIA,McLaren,54,3,8,MEDIUM,82.161,2,44.9,28.8,14.6,535,0.445000000000007
2024,Hungarian Grand Prix,PIA,McLaren,55,3,9,MEDIUM,81.858,2,44.9,28.8,12.8,536,0.14200000000001
2024,Hungarian Grand Prix,PIA,McLaren,56,3,10,MEDIUM,82.191,2,44.9,28.8,11,537,0.475000000000009
2024,Hungarian Grand Prix,PIA,McLaren,57,3,11,MEDIUM,82.505,2,44.9,28.8,9.2,538,0.789000000000001
2024,Hungarian Grand Prix,PIA,McLaren,58,3,12,MEDIUM,82.431,2,44.9,28.8,7.4,539,0.715000000000003
2024,Hungarian Grand Prix,PIA,McLaren,59,3,13,MEDIUM,82.008,2,44.9,28.8,5.6,540,0.292000000000002
2024,Hungarian Grand Prix,PIA,McLaren,60,3,14,MEDIUM,82.542,2,44.9,28.8,3.8,541,0.826000000000008
2024,Hungarian Grand Prix,PIA,McLaren,61,3,15,MEDIUM,82.06,2,44.9,28.8,2,542,0.344000000000008
2024,Hungarian Grand Prix,PIA,McLaren,62,3,16,MEDIUM,82.157,2,44.9,28.8,0.2,543,0.441000000000003
2024,Hungarian Grand Prix,PIA,McLaren,64,3,18,MEDIUM,83.06,2,44.9,28.8,0,544,1.34400000000001
2024,Hungarian Grand Prix,PIA,McLaren,65,3,19,MEDIUM,82.771,2,44.9,28.8,0,545,1.05500000000001
2024,Hungarian Grand Prix,PIA,McLaren,66,3,20,MEDIUM,82.645,2,44.9,28.8,0,546,0.929000000000002
2024,Hungarian Grand Prix,PIA,McLaren,67,3,21,MEDIUM,82.62,2,44.9,28.8,0,547,0.904000000000011
2024,Hungarian Grand Prix,PIA,McLaren,68,3,22,MEDIUM,82.999,1,44.9,28.8,0,548,1.283
2024,Hungarian Grand Prix,PIA,McLaren,69,3,23,MEDIUM,82.597,1,44.9,28.8,0,549,0.881
2024,Hungarian Grand Prix,PIA,McLaren,70,3,24,MEDIUM,82.927,1,44.9,28.8,0,550,1.21100000000001
2024,Italian Grand Prix,PIA,McLaren,2,1,2,MEDIUM,85.116,1,49.3,33.1,108.2,551,3.173
2024,Italian Grand Prix,PIA,McLaren,3,1,3,MEDIUM,85.261,1,49.3,33.1,106.4,552,3.318
2024,Italian Grand Prix,PIA,McLaren,4,1,4,MEDIUM,84.695,1,49.3,33.1,104.6,553,2.752
2024,Italian Grand Prix,PIA,McLaren,5,1,5,MEDIUM,84.66,1,49.3,33.1,102.8,554,2.717
2024,Italian Grand Prix,PIA,McLaren,6,1,6,MEDIUM,84.603,1,49.3,33.1,101,555,2.66
2024,Italian Grand Prix,PIA,McLaren,7,1,7,MEDIUM,84.418,1,49.3,33.1,99.2,556,2.47500000000001
2024,Italian Grand Prix,PIA,McLaren,8,1,8,MEDIUM,84.57,1,49.3,33.1,97.4,557,2.627
2024,Italian Grand Prix,PIA,McLaren,9,1,9,MEDIUM,84.375,1,49.3,33.1,95.6,558,2.432
2024,Italian Grand Prix,PIA,McLaren,10,1,10,MEDIUM,84.077,1,49.3,33.1,93.8,559,2.134
2024,Italian Grand Prix,PIA,McLaren,11,1,11,MEDIUM,84.247,1,49.3,33.1,92,560,2.304
2024,Italian Grand Prix,PIA,McLaren,12,1,12,MEDIUM,84.748,1,49.3,33.1,90.2,561,2.80500000000001
2024,Italian Grand Prix,PIA,McLaren,13,1,13,MEDIUM,84.67,1,49.3,33.1,88.4,562,2.727
2024,Italian Grand Prix,PIA,McLaren,14,1,14,MEDIUM,85.048,1,49.3,33.1,86.6,563,3.105
2024,Italian Grand Prix,PIA,McLaren,19,2,3,HARD,84.602,4,49.3,33.1,77.6,564,2.65900000000001
2024,Italian Grand Prix,PIA,McLaren,20,2,4,HARD,83.986,3,49.3,33.1,75.8,565,2.04300000000001
2024,Italian Grand Prix,PIA,McLaren,21,2,5,HARD,83.903,3,49.3,33.1,74,566,1.96000000000001
2024,Italian Grand Prix,PIA,McLaren,22,2,6,HARD,83.647,3,49.3,33.1,72.2,567,1.70400000000001
2024,Italian Grand Prix,PIA,McLaren,23,2,7,HARD,83.66,1,49.3,33.1,70.4,568,1.717
2024,Italian Grand Prix,PIA,McLaren,24,2,8,HARD,83.315,1,49.3,33.1,68.6,569,1.372
2024,Italian Grand Prix,PIA,McLaren,25,2,9,HARD,83.23,1,49.3,33.1,66.8,570,1.28700000000001
2024,Italian Grand Prix,PIA,McLaren,26,2,10,HARD,83.133,1,49.3,33.1,65,571,1.19
2024,Italian Grand Prix,PIA,McLaren,27,2,11,HARD,83.088,1,49.3,33.1,63.2,572,1.145
2024,Italian Grand Prix,PIA,McLaren,28,2,12,HARD,83.168,1,49.3,33.1,61.4,573,1.22500000000001
2024,Italian Grand Prix,PIA,McLaren,29,2,13,HARD,83.066,1,49.3,33.1,59.6,574,1.123
2024,Italian Grand Prix,PIA,McLaren,30,2,14,HARD,82.968,1,49.3,33.1,57.8,575,1.02500000000001
2024,Italian Grand Prix,PIA,McLaren,31,2,15,HARD,83.221,1,49.3,33.1,56,576,1.27800000000001
2024,Italian Grand Prix,PIA,McLaren,32,2,16,HARD,83.48,1,49.3,33.1,54.2,577,1.53700000000001
2024,Italian Grand Prix,PIA,McLaren,33,2,17,HARD,83.148,1,49.3,33.1,52.4,578,1.205
2024,Italian Grand Prix,PIA,McLaren,34,2,18,HARD,83.456,1,49.3,33.1,50.6,579,1.51300000000001
2024,Italian Grand Prix,PIA,McLaren,35,2,19,HARD,83.409,1,49.3,33.1,48.8,580,1.46600000000001
2024,Italian Grand Prix,PIA,McLaren,36,2,20,HARD,83.746,1,49.3,33.1,47,581,1.803
2024,Italian Grand Prix,PIA,McLaren,41,3,3,HARD,82.066,3,49.3,33.1,38,582,0.123000000000005
2024,Italian Grand Prix,PIA,McLaren,42,3,4,HARD,82.331,3,49.3,33.1,36.2,583,0.388000000000005
2024,Italian Grand Prix,PIA,McLaren,43,3,5,HARD,82.092,3,49.3,33.1,34.4,584,0.149000000000001
2024,Italian Grand Prix,PIA,McLaren,44,3,6,HARD,82.628,3,49.3,33.1,32.6,585,0.685000000000002
2024,Italian Grand Prix,PIA,McLaren,45,3,7,HARD,83.675,2,49.3,33.1,30.8,586,1.732
2024,Italian Grand Prix,PIA,McLaren,46,3,8,HARD,82.537,2,49.3,33.1,29,587,0.594000000000008
2024,Italian Grand Prix,PIA,McLaren,47,3,9,HARD,82.253,2,49.3,33.1,27.2,588,0.310000000000002
2024,Italian Grand Prix,PIA,McLaren,48,3,10,HARD,82.725,2,49.3,33.1,25.4,589,0.781999999999996
2024,Italian Grand Prix,PIA,McLaren,49,3,11,HARD,82.945,2,49.3,33.1,23.6,590,1.002
2024,Italian Grand Prix,PIA,McLaren,50,3,12,HARD,82.586,2,49.3,33.1,21.8,591,0.643000000000001
2024,Italian Grand Prix,PIA,McLaren,51,3,13,HARD,82.424,2,49.3,33.1,20,592,0.481000000000009
2024,Italian Grand Prix,PIA,McLaren,52,3,14,HARD,81.948,2,49.3,33.1,18.2,593,0.00499999999999545
2024,Italian Grand Prix,PIA,McLaren,53,3,15,HARD,81.943,2,49.3,33.1,16.4,594,0
2024,Japanese Grand Prix,PIA,McLaren,4,2,4,MEDIUM,97.734,6,37.5,21.7,104.6,595,6.69499999999999
2024,Japanese Grand Prix,PIA,McLaren,5,2,5,MEDIUM,97.631,6,37.5,21.7,102.8,596,6.592
2024,Japanese Grand Prix,PIA,McLaren,6,2,6,MEDIUM,98.141,6,37.5,21.7,101,597,7.102
2024,Japanese Grand Prix,PIA,McLaren,7,2,7,MEDIUM,98.191,6,37.5,21.7,99.2,598,7.152
2024,Japanese Grand Prix,PIA,McLaren,8,2,8,MEDIUM,98.222,6,37.5,21.7,97.4,599,7.18299999999999
2024,Japanese Grand Prix,PIA,McLaren,9,2,9,MEDIUM,98.5,6,37.5,21.7,95.6,600,7.461
2024,Japanese Grand Prix,PIA,McLaren,10,2,10,MEDIUM,99.011,6,37.5,21.7,93.8,601,7.97199999999999
2024,Japanese Grand Prix,PIA,McLaren,15,3,3,HARD,97.377,9,37.5,21.7,84.8,602,6.33799999999999
2024,Japanese Grand Prix,PIA,McLaren,16,3,4,HARD,97.058,9,37.5,21.7,83,603,6.01900000000001
2024,Japanese Grand Prix,PIA,McLaren,17,3,5,HARD,96.747,9,37.5,21.7,81.2,604,5.708
2024,Japanese Grand Prix,PIA,McLaren,18,3,6,HARD,96.822,9,37.5,21.7,79.4,605,5.783
2024,Japanese Grand Prix,PIA,McLaren,19,3,7,HARD,96.782,9,37.5,21.7,77.6,606,5.74299999999999
2024,Japanese Grand Prix,PIA,McLaren,20,3,8,HARD,96.984,9,37.5,21.7,75.8,607,5.94499999999999
2024,Japanese Grand Prix,PIA,McLaren,21,3,9,HARD,97.416,9,37.5,21.7,74,608,6.377
2024,Japanese Grand Prix,PIA,McLaren,22,3,10,HARD,98.625,9,37.5,21.7,72.2,609,7.586
2024,Japanese Grand Prix,PIA,McLaren,23,3,11,HARD,98.919,7,37.5,21.7,70.4,610,7.88
2024,Japanese Grand Prix,PIA,McLaren,24,3,12,HARD,97.175,7,37.5,21.7,68.6,611,6.136
2024,Japanese Grand Prix,PIA,McLaren,25,3,13,HARD,97.776,7,37.5,21.7,66.8,612,6.73699999999999
2024,Japanese Grand Prix,PIA,McLaren,26,3,14,HARD,97.364,7,37.5,21.7,65,613,6.325
2024,Japanese Grand Prix,PIA,McLaren,27,3,15,HARD,97.389,5,37.5,21.7,63.2,614,6.34999999999999
2024,Japanese Grand Prix,PIA,McLaren,28,3,16,HARD,97.438,5,37.5,21.7,61.4,615,6.399
2024,Japanese Grand Prix,PIA,McLaren,29,3,17,HARD,97.771,5,37.5,21.7,59.6,616,6.732
2024,Japanese Grand Prix,PIA,McLaren,30,3,18,HARD,97.946,5,37.5,21.7,57.8,617,6.907
2024,Japanese Grand Prix,PIA,McLaren,35,4,3,HARD,94.802,9,37.5,21.7,48.8,618,3.76300000000001
2024,Japanese Grand Prix,PIA,McLaren,36,4,4,HARD,95.128,9,37.5,21.7,47,619,4.089
2024,Japanese Grand Prix,PIA,McLaren,37,4,5,HARD,95.4,9,37.5,21.7,45.2,620,4.361
2024,Japanese Grand Prix,PIA,McLaren,38,4,6,HARD,95.267,8,37.5,21.7,43.4,621,4.22799999999999
2024,Japanese Grand Prix,PIA,McLaren,39,4,7,HARD,96.036,8,37.5,21.7,41.6,622,4.997
2024,Japanese Grand Prix,PIA,McLaren,40,4,8,HARD,95.888,7,37.5,21.7,39.8,623,4.849
2024,Japanese Grand Prix,PIA,McLaren,41,4,9,HARD,95.545,7,37.5,21.7,38,624,4.506
2024,Japanese Grand Prix,PIA,McLaren,43,4,11,HARD,95.841,7,37.5,21.7,34.4,625,4.80199999999999
2024,Japanese Grand Prix,PIA,McLaren,44,4,12,HARD,95.539,7,37.5,21.7,32.6,626,4.5
2024,Japanese Grand Prix,PIA,McLaren,45,4,13,HARD,95.648,7,37.5,21.7,30.8,627,4.60899999999999
2024,Japanese Grand Prix,PIA,McLaren,46,4,14,HARD,95.755,7,37.5,21.7,29,628,4.71599999999999
2024,Japanese Grand Prix,PIA,McLaren,47,4,15,HARD,95.891,7,37.5,21.7,27.2,629,4.852
2024,Japanese Grand Prix,PIA,McLaren,48,4,16,HARD,95.898,7,37.5,21.7,25.4,630,4.85899999999999
2024,Japanese Grand Prix,PIA,McLaren,49,4,17,HARD,96.179,7,37.5,21.7,23.6,631,5.14
2024,Japanese Grand Prix,PIA,McLaren,50,4,18,HARD,96.228,7,37.5,21.7,21.8,632,5.18899999999999
2024,Japanese Grand Prix,PIA,McLaren,51,4,19,HARD,95.429,7,37.5,21.7,20,633,4.39
2024,Japanese Grand Prix,PIA,McLaren,52,4,20,HARD,96.164,7,37.5,21.7,18.2,634,5.125
2024,Japanese Grand Prix,PIA,McLaren,53,4,21,HARD,96.611,8,37.5,21.7,16.4,635,5.572
2024,Las Vegas Grand Prix,PIA,McLaren,2,1,2,MEDIUM,100.495,9,17.7,17.8,108.2,636,3.89700000000001
2024,Las Vegas Grand Prix,PIA,McLaren,3,1,3,MEDIUM,99.144,9,17.7,17.8,106.4,637,2.54600000000001
2024,Las Vegas Grand Prix,PIA,McLaren,4,1,4,MEDIUM,99.226,9,17.7,17.8,104.6,638,2.628
2024,Las Vegas Grand Prix,PIA,McLaren,5,1,5,MEDIUM,99.01,8,17.7,17.8,102.8,639,2.41200000000001
2024,Las Vegas Grand Prix,PIA,McLaren,6,1,6,MEDIUM,99.097,8,17.7,17.8,101,640,2.499
2024,Las Vegas Grand Prix,PIA,McLaren,7,1,7,MEDIUM,100.118,8,17.7,17.8,99.2,641,3.52
2024,Las Vegas Grand Prix,PIA,McLaren,8,1,8,MEDIUM,100.351,9,17.7,17.8,97.4,642,3.753
2024,Las Vegas Grand Prix,PIA,McLaren,13,2,3,HARD,97.942,15,17.7,17.8,88.4,643,1.34399999999999
2024,Las Vegas Grand Prix,PIA,McLaren,14,2,4,HARD,98.85,15,17.7,17.8,86.6,644,2.252
2024,Las Vegas Grand Prix,PIA,McLaren,15,2,5,HARD,98.556,12,17.7,17.8,84.8,645,1.958
2024,Las Vegas Grand Prix,PIA,McLaren,16,2,6,HARD,99.691,10,17.7,17.8,83,646,3.093
2024,Las Vegas Grand Prix,PIA,McLaren,17,2,7,HARD,99.28,9,17.7,17.8,81.2,647,2.682
2024,Las Vegas Grand Prix,PIA,McLaren,18,2,8,HARD,98.127,8,17.7,17.8,79.4,648,1.529
2024,Las Vegas Grand Prix,PIA,McLaren,19,2,9,HARD,98.439,8,17.7,17.8,77.6,649,1.84099999999999
2024,Las Vegas Grand Prix,PIA,McLaren,20,2,10,HARD,98.301,8,17.7,17.8,75.8,650,1.703
2024,Las Vegas Grand Prix,PIA,McLaren,21,2,11,HARD,98.458,8,17.7,17.8,74,651,1.86
2024,Las Vegas Grand Prix,PIA,McLaren,22,2,12,HARD,99.05,8,17.7,17.8,72.2,652,2.452
2024,Las Vegas Grand Prix,PIA,McLaren,23,2,13,HARD,98.849,8,17.7,17.8,70.4,653,2.251
2024,Las Vegas Grand Prix,PIA,McLaren,28,3,3,HARD,98.108,13,17.7,17.8,61.4,654,1.51000000000001
2024,Las Vegas Grand Prix,PIA,McLaren,29,3,4,HARD,97.582,13,17.7,17.8,59.6,655,0.983999999999995
2024,Las Vegas Grand Prix,PIA,McLaren,30,3,5,HARD,98.11,11,17.7,17.8,57.8,656,1.512
2024,Las Vegas Grand Prix,PIA,McLaren,31,3,6,HARD,98.356,10,17.7,17.8,56,657,1.758
2024,Las Vegas Grand Prix,PIA,McLaren,32,3,7,HARD,98.495,9,17.7,17.8,54.2,658,1.89700000000001
2024,Las Vegas Grand Prix,PIA,McLaren,33,3,8,HARD,98.689,8,17.7,17.8,52.4,659,2.09099999999999
2024,Las Vegas Grand Prix,PIA,McLaren,34,3,9,HARD,97.841,7,17.7,17.8,50.6,660,1.24299999999999
2024,Las Vegas Grand Prix,PIA,McLaren,35,3,10,HARD,97.431,7,17.7,17.8,48.8,661,0.832999999999998
2024,Las Vegas Grand Prix,PIA,McLaren,36,3,11,HARD,97.201,7,17.7,17.8,47,662,0.602999999999994
2024,Las Vegas Grand Prix,PIA,McLaren,37,3,12,HARD,96.74,7,17.7,17.8,45.2,663,0.141999999999996
2024,Las Vegas Grand Prix,PIA,McLaren,38,3,13,HARD,97.607,7,17.7,17.8,43.4,664,1.009
2024,Las Vegas Grand Prix,PIA,McLaren,39,3,14,HARD,97.144,7,17.7,17.8,41.6,665,0.546000000000006
2024,Las Vegas Grand Prix,PIA,McLaren,40,3,15,HARD,97.586,7,17.7,17.8,39.8,666,0.988
2024,Las Vegas Grand Prix,PIA,McLaren,42,3,17,HARD,97.295,7,17.7,17.8,36.2,667,0.697000000000003
2024,Las Vegas Grand Prix,PIA,McLaren,43,3,18,HARD,97.097,7,17.7,17.8,34.4,668,0.498999999999995
2024,Las Vegas Grand Prix,PIA,McLaren,44,3,19,HARD,96.598,7,17.7,17.8,32.6,669,0
2024,Las Vegas Grand Prix,PIA,McLaren,45,3,20,HARD,97.089,7,17.7,17.8,30.8,670,0.491
2024,Las Vegas Grand Prix,PIA,McLaren,46,3,21,HARD,97.047,7,17.7,17.8,29,671,0.448999999999998
2024,Las Vegas Grand Prix,PIA,McLaren,47,3,22,HARD,97.122,7,17.7,17.8,27.2,672,0.524000000000001
2024,Las Vegas Grand Prix,PIA,McLaren,48,3,23,HARD,97.847,7,17.7,17.8,25.4,673,1.249
2024,Las Vegas Grand Prix,PIA,McLaren,49,3,24,HARD,97.752,7,17.7,17.8,23.6,674,1.154
2024,Las Vegas Grand Prix,PIA,McLaren,50,3,25,HARD,98.272,7,17.7,17.8,21.8,675,1.67400000000001
2024,Mexico City Grand Prix,PIA,McLaren,7,1,7,MEDIUM,83.677,17,35.6,19.9,99.2,676,3.61300000000001
2024,Mexico City Grand Prix,PIA,McLaren,8,1,8,MEDIUM,83.399,17,35.6,19.9,97.4,677,3.33500000000001
2024,Mexico City Grand Prix,PIA,McLaren,9,1,9,MEDIUM,82.797,17,35.6,19.9,95.6,678,2.733
2024,Mexico City Grand Prix,PIA,McLaren,10,1,10,MEDIUM,82.793,16,35.6,19.9,93.8,679,2.72900000000001
2024,Mexico City Grand Prix,PIA,McLaren,11,1,11,MEDIUM,83.793,16,35.6,19.9,92,680,3.72900000000001
2024,Mexico City Grand Prix,PIA,McLaren,12,1,12,MEDIUM,83.449,16,35.6,19.9,90.2,681,3.38500000000001
